recode_id,PUBCHEM_SUBSTANCE_URL,LIPID_MAPS_CMPD_URL,LM_ID,COMMON_NAME,CATEGORY,MAIN_CLASS,SUB_CLASS,CHEBI_ID,INCHI_KEY,INCHI,STATUS,SYSTEMATIC_NAME,SYNONYMS,EXACT_MASS,FORMULA,LIPIDBANK_ID,PUBCHEM_SID,PUBCHEM_CID,KEGG_ID,HMDBID
LMST05010040,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=85300913,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010040,LMST05010040,4-Hydroxyandrostenedione glucuronide,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,JIKFCHILHFFTSH-YALXHDRVSA-N,"InChI=1S/C25H34O9/c1-24-10-8-15(26)20(33-23-19(30)17(28)18(29)21(34-23)22(31)32)14(24)4-3-11-12-5-6-16(27)25(12,2)9-7-13(11)24/h11-13,17-19,21,23,28-30H,3-10H2,1-2H3,(H,31,32)/t11-,12-,13-,17-,18-,19+,21-,23+,24+,25-/m0/s1",Active,,,478.220286,C25H34O9,,85300913,44263364,,HMDB10315
LMST05010041,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=85300914,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010041,LMST05010041,5-alpha-Dihydrotestosterone glucuronide,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,CLQMBSSRTBUNDV-CPKOJWPQSA-N,"InChI=1S/C25H38O8/c1-24-9-7-13(26)11-12(24)3-4-14-15-5-6-17(25(15,2)10-8-16(14)24)32-23-20(29)18(27)19(28)21(33-23)22(30)31/h12,14-21,23,27-29H,3-11H2,1-2H3,(H,30,31)/t12-,14-,15-,16-,17-,18-,19-,20+,21-,23+,24-,25-/m0/s1",Active,,,466.256671,C25H38O8,,85300914,44263365,,HMDB06203
LMST05010042,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=85300915,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010042,LMST05010042,,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,FHOADKVSESICIH-MXSWZLSHSA-N,"InChI=1S/C33H56O10/c1-16(7-6-11-31(2,3)41)19-8-9-20-24-21(15-23(35)33(19,20)5)32(4)12-10-18(13-17(32)14-22(24)34)42-30-27(38)25(36)26(37)28(43-30)29(39)40/h16-28,30,34-38,41H,6-15H2,1-5H3,(H,39,40)/t16-,17+,18-,19-,20+,21+,22-,23+,24+,25+,26+,27-,28+,30-,32+,33-/m1/s1",Active,"Cholestane-3,7,12,25-tetrol-3-glucuronide",,612.387351,C33H56O10,,85300915,44263366,,HMDB10355
LMST05010043,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=85300916,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010043,LMST05010043,Cholesterol glucuronide,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,IJLBJBCDNYOWPJ-MVMUGOIMSA-N,"InChI=1S/C33H54O7/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(13-15-32(20,4)25(22)14-16-33(23,24)5)39-31-28(36)26(34)27(35)29(40-31)30(37)38/h9,18-19,21-29,31,34-36H,6-8,10-17H2,1-5H3,(H,37,38)/t19-,21+,22+,23-,24+,25+,26+,27+,28-,29+,31-,32+,33-/m1/s1",Active,,,562.386956,C33H54O7,,85300916,44263367,,HMDB10330
LMST05010044,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=85300917,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010044,LMST05010044,Cholic acid glucuronide,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,RBLDVEUUCHVWMW-SXYQVCRBSA-N,"InChI=1S/C30H48O11/c1-13(4-7-21(33)34)16-5-6-17-22-18(12-20(32)30(16,17)3)29(2)9-8-15(10-14(29)11-19(22)31)40-28-25(37)23(35)24(36)26(41-28)27(38)39/h13-20,22-26,28,31-32,35-37H,4-12H2,1-3H3,(H,33,34)(H,38,39)/t13-,14+,15-,16-,17+,18+,19-,20+,22+,23+,24+,25-,26+,28-,29+,30-/m1/s1",Active,,,584.319666,C30H48O11,,85300917,21252309,,HMDB02577
LMST05010045,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=85300918,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010045,LMST05010045,Dehydroepiandrosterone 3-glucuronide,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,GLONBVCUAVPJFV-PCDHEYSGSA-N,"InChI=1S/C25H36O8/c1-24-9-7-13(32-23-20(29)18(27)19(28)21(33-23)22(30)31)11-12(24)3-4-14-15-5-6-17(26)25(15,2)10-8-16(14)24/h3,13-16,18-21,23,27-29H,4-11H2,1-2H3,(H,30,31)/t13-,14-,15-,16-,18-,19-,20+,21-,23+,24-,25-/m0/s1",Active,,,464.241021,C25H36O8,,85300918,470824,,HMDB10348
LMST05010046,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=85300919,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010046,LMST05010046,Deoxycholic acid 3-glucuronide,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,NNEIBJNHWVDJBA-GYSLYLNXSA-N,"InChI=1S/C30H48O10/c1-14(4-9-22(32)33)18-7-8-19-17-6-5-15-12-16(10-11-29(15,2)20(17)13-21(31)30(18,19)3)39-28-25(36)23(34)24(35)26(40-28)27(37)38/h14-21,23-26,28,31,34-36H,4-13H2,1-3H3,(H,32,33)(H,37,38)/t14-,15-,16-,17+,18-,19+,20+,21+,23+,24+,25-,26+,28-,29+,30-/m1/s1",Active,,,568.324751,C30H48O10,,85300919,44263368,,HMDB02596
LMST05010047,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=85300920,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010047,LMST05010047,Estriol 3-sulfate 16-glucuronide,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,ATNWFRGUDKUYOG-JRSYHJKYSA-N,"InChI=1S/C24H32O12S/c1-24-7-6-13-12-5-3-11(36-37(31,32)33)8-10(12)2-4-14(13)15(24)9-16(21(24)28)34-23-19(27)17(25)18(26)20(35-23)22(29)30/h3,5,8,13-21,23,25-28H,2,4,6-7,9H2,1H3,(H,29,30)(H,31,32,33)/t13-,14-,15+,16-,17+,18+,19-,20+,21+,23-,24+/m1/s1",Active,,,544.161453,C24H32O12S,,85300920,44263369,,HMDB10356
LMST05010048,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=85300921,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010048,LMST05010048,Glycochenodeoxycholic acid 3-glucuronide,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,ABFZMYIIUREPLL-ASWJIRIHSA-N,"InChI=1S/C32H51NO11/c1-15(4-7-22(35)33-14-23(36)37)18-5-6-19-24-20(9-11-32(18,19)3)31(2)10-8-17(12-16(31)13-21(24)34)43-30-27(40)25(38)26(39)28(44-30)29(41)42/h15-21,24-28,30,34,38-40H,4-14H2,1-3H3,(H,33,35)(H,36,37)(H,41,42)/t15-,16+,17-,18-,19+,20+,21-,24+,25+,26+,27-,28+,30-,31+,32-/m1/s1",Active,,,625.346215,C32H51NO11,,85300921,44263370,,HMDB02579
LMST05010049,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=85300922,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010049,LMST05010049,Pregnanediol-3-glucuronide,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,ZFFFJLDTCLJDHL-GWYDXGHGSA-N,"InChI=1S/C27H44O8/c1-13(28)17-6-7-18-16-5-4-14-12-15(8-10-26(14,2)19(16)9-11-27(17,18)3)34-25-22(31)20(29)21(30)23(35-25)24(32)33/h13-23,25,28-31H,4-12H2,1-3H3,(H,32,33)/t13-,14-,15-,16+,17-,18+,19+,20+,21+,22-,23+,25-,26+,27-/m1/s1",Active,,,496.303621,C27H44O8,,85300922,44263371,,HMDB10318
LMST05010050,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=173737563,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010050,LMST05010050,11alpha-hydroxyprogesterone 11-glucosiduronic acid,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],62672,WVTMNZAPPOMZST-RKCIHFDFSA-N,"InChI=1S/C27H38O9/c1-12(28)16-6-7-17-15-5-4-13-10-14(29)8-9-26(13,2)19(15)18(11-27(16,17)3)35-25-22(32)20(30)21(31)23(36-25)24(33)34/h10,15-23,25,30-32H,4-9,11H2,1-3H3,(H,33,34)/t15-,16+,17-,18+,19+,20-,21-,22+,23-,25+,26-,27+/m0/s1",Active,"3,20-dioxopregn-4-en-11alpha-yl beta-D-glucopyranosiduronic acid",,506.251586,C27H38O9,,173737563,53356726,,
LMST05010051,,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010051,LMST05010051,,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,MAXKTGFGXCXJFY-IEWFBPGASA-N,"InChI=1S/C30H48O10/c1-14(4-7-22(32)33)17-5-6-18-16-13-21(39-28-25(36)23(34)24(35)26(40-28)27(37)38)20-12-15(31)8-10-30(20,3)19(16)9-11-29(17,18)2/h14-21,23-26,28,31,34-36H,4-13H2,1-3H3,(H,32,33)(H,37,38)/t14-,15-,16?,17-,18+,19+,20?,21+,23+,24+,25-,26+,28-,29-,30-/m1/s1",Active,"(2S,3S,4S,5R,6R)-6-[[(3R,5R,6S,8S,9S,10R,13R,14S,17R)-17-[(1R)-3-carboxy-1-methyl-propyl]-3-hydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-6-yl]oxy]-3,4,5-trihydroxy-tetrahydropyran-2-carboxylic acid",,568.324748,C30H48O10,,,195891,,
LMST05010052,,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010052,LMST05010052,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid",Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,GDNGOAUIUTXUES-RWDHRDFGSA-N,"InChI=1S/C30H48O10/c1-14(4-7-21(32)33)17-5-6-18-22-19(9-11-30(17,18)3)29(2)10-8-16(12-15(29)13-20(22)31)39-28-25(36)23(34)24(35)26(40-28)27(37)38/h14-20,22-26,28,31,34-36H,4-13H2,1-3H3,(H,32,33)(H,37,38)/t14-,15+,16-,17-,18+,19+,20-,22+,23+,24+,25-,26+,28?,29+,30-/m1/s1",Active,"(2S,3S,4S,5R)-6-{[(1S,2S,5R,7R,9R,10R,11S,14R,15R)-14-[(2R)-4-carboxybutan-2-yl]-9-hydroxy-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecan-5-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",,568.324748,C30H48O10,,,21252299,,HMDB02430
LMST05010053,,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010053,LMST05010053,"(3a,5b,7a,12a)-24-[(carboxymethyl)amino]-1,12-dihydroxy-24-oxocholan-3-yl-b-D-Glucopyranosiduronic acid",Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,BWWWIHHYPYDOJQ-BSGVGGAOSA-N,"InChI=1S/C32H51NO12/c1-14(4-7-22(36)33-13-23(37)38)17-5-6-18-24-19(12-21(35)32(17,18)3)31(2)9-8-16(10-15(31)11-20(24)34)44-30-27(41)25(39)26(40)28(45-30)29(42)43/h14-21,24-28,30,34-35,39-41H,4-13H2,1-3H3,(H,33,36)(H,37,38)(H,42,43)/t14-,15+,16-,17?,18+,19+,20-,21+,24+,25+,26+,27-,28+,30-,31+,32-/m1/s1",Active,"(2S,3S,4S,5R,6R)-6-{[(1S,2S,5R,7R,9R,10R,11S,15R,16S)-14-[(2R)-4-[(carboxymethyl)carbamoyl]butan-2-yl]-9,16-dihydroxy-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecan-5-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",,641.341126,C32H51NO12,,,53477752,,HMDB02472
LMST05010055,,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010055,LMST05010055,11-beta-hydroxyandrosterone-3-glucuronide,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,BRPLOVMHAFXVOQ-HUMIJZDLSA-N,"InChI=1S/C25H38O9/c1-24-8-7-12(33-23-20(30)18(28)19(29)21(34-23)22(31)32)9-11(24)3-4-13-14-5-6-16(27)25(14,2)10-15(26)17(13)24/h11-15,17-21,23,26,28-30H,3-10H2,1-2H3,(H,31,32)/t11-,12+,13-,14-,15-,17+,18-,19-,20+,21-,23+,24-,25-/m0/s1",Active,"(2S,3S,4S,5R,6R)-3,4,5-trihydroxy-6-{[(1S,2S,5R,7S,10S,11S,15S,17S)-17-hydroxy-2,15-dimethyl-14-oxotetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecan-5-yl]oxy}oxane-2-carboxylic acid",,482.251583,C25H38O9,,,53480452,C03033,HMDB10351
LMST05010056,,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010056,LMST05010056,17alpha-(N-acetyl-alpha-D-glucosaminyl)estradiol 3-glucuronoside,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],73201,BHYDXVJSMVVTCR-JHZMAZKOSA-N,"InChI=1S/C32H45NO13/c1-13(35)33-22-24(37)23(36)20(12-34)44-30(22)45-21-8-7-19-18-5-3-14-11-15(4-6-16(14)17(18)9-10-32(19,21)2)43-31-27(40)25(38)26(39)28(46-31)29(41)42/h4,6,11,17-28,30-31,34,36-40H,3,5,7-10,12H2,1-2H3,(H,33,35)(H,41,42)/t17-,18-,19+,20-,21-,22-,23-,24-,25+,26+,27-,28+,30-,31-,32+/m1/s1",Active,"(17alpha)-17-[(2-acetamido-2-deoxy-alpha-D-glucopyranosyl)oxy]estra-1,3,5(10)-trien-3-yl beta-D-glucopyranosiduronic acid",,651.289091,C32H45NO13,,,71306344,,
LMST05010057,,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010057,LMST05010057,17-alpha-estradiol-3-glucuronide,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,MUOHJTRCBBDUOW-RNFKDHMMSA-N,"InChI=1S/C24H32O8/c1-24-9-8-14-13-5-3-12(10-11(13)2-4-15(14)16(24)6-7-17(24)25)31-23-20(28)18(26)19(27)21(32-23)22(29)30/h3,5,10,14-21,23,25-28H,2,4,6-9H2,1H3,(H,29,30)/t14?,15?,16?,17-,18-,19-,20+,21-,23+,24-/m0/s1",Active,"(2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-{[(14S,15S)-14-hydroxy-15-methyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadeca-2(7),3,5-trien-5-yl]oxy}oxane-2-carboxylic acid",,448.209718,C24H32O8,,,66651,C03033,HMDB10322
LMST05010058,,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010058,LMST05010058,17-beta-estradiol-3-glucuronide,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,MUOHJTRCBBDUOW-BFXFFQJBSA-N,"InChI=1S/C24H32O8/c1-24-9-8-14-13-5-3-12(10-11(13)2-4-15(14)16(24)6-7-17(24)25)31-23-20(28)18(26)19(27)21(32-23)22(29)30/h3,5,10,14-21,23,25-28H,2,4,6-9H2,1H3,(H,29,30)/t14-,15-,16+,17+,18+,19+,20-,21+,23?,24+/m1/s1",Active,"(2S,3S,4S,5R)-3,4,5-trihydroxy-6-{[(1S,10R,11S,14S,15S)-14-hydroxy-15-methyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadeca-2,4,6-trien-5-yl]oxy}oxane-2-carboxylic acid",,448.209718,C24H32O8,,,13783824,C03033,HMDB06224
LMST05010059,,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010059,LMST05010059,17-hydroxyandrostane-3-glucuronide,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,GYNWSIBKBBWJJW-JRTXBCKMSA-N,"InChI=1S/C25H40O8/c1-24-9-7-13(32-23-20(29)18(27)19(28)21(33-23)22(30)31)11-12(24)3-4-14-15-5-6-17(26)25(15,2)10-8-16(14)24/h12-21,23,26-29H,3-11H2,1-2H3,(H,30,31)/t12-,13+,14-,15-,16-,17-,18+,19-,20+,21+,23+,24-,25-/m0/s1",Active,"(2R,3S,4R,5R,6R)-3,4,5-trihydroxy-6-{[(1S,2S,5R,7S,10R,11S,14S,15S)-14-hydroxy-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecan-5-yl]oxy}oxane-2-carboxylic acid",,468.272318,C25H40O8,,,53480454,C03033,HMDB10359
LMST05010060,,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010060,LMST05010060,"3-alpha,20-alpha-dihydroxy-5-beta-pregnane 3-glucuronide",Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,ZFFFJLDTCLJDHL-UHFFFAOYSA-N,"InChI=1S/C27H44O8/c1-13(28)17-6-7-18-16-5-4-14-12-15(8-10-26(14,2)19(16)9-11-27(17,18)3)34-25-22(31)20(29)21(30)23(35-25)24(32)33/h13-23,25,28-31H,4-12H2,1-3H3,(H,32,33)",Active,"3,4,5-trihydroxy-6-{[14-(1-hydroxyethyl)-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecan-5-yl]oxy}oxane-2-carboxylic acid",,496.303618,C27H44O8,,,3531157,C03033,HMDB10352
LMST05010061,,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010061,LMST05010061,3-alpha-hydroxy-5-alpha-androstane-17-one 3-D-glucuronide,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,VFUIRAVTUVCQTF-YJBBFZLGSA-N,"InChI=1S/C25H38O8/c1-24-9-7-13(32-23-20(29)18(27)19(28)21(33-23)22(30)31)11-12(24)3-4-14-15-5-6-17(26)25(15,2)10-8-16(14)24/h12-16,18-21,23,27-29H,3-11H2,1-2H3,(H,30,31)/t12-,13+,14-,15-,16-,18?,19-,20+,21?,23-,24-,25-/m0/s1",Active,"(3S,5R,6S)-6-{[(1S,2S,5R,7S,10R,11S,15S)-2,15-dimethyl-14-oxotetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecan-5-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",,466.256668,C25H38O8,,,53480455,C03033,HMDB10365
LMST05010062,,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010062,LMST05010062,Aldosterone 18-glucuronide,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,OMRIQCUHVVBJKI-ACOLCOCVSA-N,"InChI=1S/C27H36O11/c1-26-7-6-12(29)8-11(26)2-3-13-14-4-5-15(16(30)10-28)27(14)9-17(18(13)26)36-25(27)38-24-21(33)19(31)20(32)22(37-24)23(34)35/h8,13-15,17-22,24-25,28,31-33H,2-7,9-10H2,1H3,(H,34,35)/t13?,14?,15-,17-,18?,19+,20+,21-,22+,24+,25?,26+,27?/m1/s1",Active,"(2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-{[(2S,14R,16R)-2-(2-hydroxyacetyl)-14-methyl-11-oxo-17-oxapentacyclo[14.2.1.0^{1,5}.0^{6,15}.0^{9,14}]nonadec-9-en-18-yl]oxy}oxane-2-carboxylic acid",,536.225762,C27H36O11,,,160706,C03033,HMDB10345
LMST05010063,,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010063,LMST05010063,"Cholestane-3,7,12,25-tetrol-3-glucuronide",Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,FHOADKVSESICIH-YQDZQFSMSA-N,"InChI=1S/C33H56O10/c1-16(7-6-11-31(2,3)41)19-8-9-20-24-21(15-23(35)33(19,20)5)32(4)12-10-18(13-17(32)14-22(24)34)42-30-27(38)25(36)26(37)28(43-30)29(39)40/h16-28,30,34-38,41H,6-15H2,1-5H3,(H,39,40)/t16-,17?,18?,19-,20?,21?,22?,23-,24?,25-,26+,27-,28+,30-,32+,33-/m1/s1",Active,"(2S,3S,4R,5R,6R)-6-{[(2S,14R,15R,16R)-9,16-dihydroxy-14-[(2R)-6-hydroxy-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecan-5-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",,612.387348,C33H56O10,,,42622727,C03033,HMDB10355
LMST05010064,,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010064,LMST05010064,Dehydroisoandrosterone 3-glucuronide,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,GLONBVCUAVPJFV-CLIRWHJISA-N,"InChI=1S/C25H36O8/c1-24-9-7-13(32-23-20(29)18(27)19(28)21(33-23)22(30)31)11-12(24)3-4-14-15-5-6-17(26)25(15,2)10-8-16(14)24/h3,13-16,18-21,23,27-29H,4-11H2,1-2H3,(H,30,31)/t13?,14?,15?,16?,18-,19-,20+,21?,23+,24?,25?/m0/s1",Active,,"(3S,4S,5R,6R)-6-({2,15-dimethyl-14-oxotetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",464.241018,C25H36O8,,,53480448,C03033,HMDB10327
LMST05010065,,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010065,LMST05010065,Estriol-3-glucuronide,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,UZKIAJMSMKLBQE-WTSDUJKYSA-N,"InChI=1S/C24H32O9/c1-24-7-6-13-12-5-3-11(32-23-19(28)17(26)18(27)20(33-23)22(30)31)8-10(12)2-4-14(13)15(24)9-16(25)21(24)29/h3,5,8,13-21,23,25-29H,2,4,6-7,9H2,1H3,(H,30,31)/t13?,14?,15?,16-,17+,18+,19-,20+,21+,23-,24+/m1/s1",Active,"(2S,3S,4S,5R,6S)-6-{[(13R,14R,15S)-13,14-dihydroxy-15-methyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadeca-2(7),3,5-trien-5-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",,464.204633,C24H32O9,,,160638,C03033,HMDB10335
LMST05010066,,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010066,LMST05010066,Lithocholate 3-O-glucuronide,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,GIQXKAXWRLHLDD-VOJQCDQYSA-N,"InChI=1S/C30H48O9/c1-15(4-9-22(31)32)19-7-8-20-18-6-5-16-14-17(10-12-29(16,2)21(18)11-13-30(19,20)3)38-28-25(35)23(33)24(34)26(39-28)27(36)37/h15-21,23-26,28,33-35H,4-14H2,1-3H3,(H,31,32)(H,36,37)/t15-,16-,17+,18+,19-,20+,21+,23+,24+,25-,26+,28-,29+,30-/m1/s1",Active,"(2S,3S,4S,5R,6R)-6-{[(1S,2S,5S,7R,10R,11S,14R,15R)-14-[(2R)-4-carboxybutan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecan-5-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",,552.329833,C30H48O9,,,126511,C03033,HMDB02513
LMST05010067,,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05010067,LMST05010067,Tetrahydroaldosterone-3-glucuronide,Sterol Lipids [ST],Steroid conjugates [ST05],Glucuronides [ST0501],,CGIURIOFMWUPSV-RUQPETGGSA-N,"InChI=1S/C27H40O11/c1-26-7-6-12(36-24-21(32)19(30)20(31)22(38-24)23(33)34)8-11(26)2-3-13-14-4-5-15(16(29)10-28)27(14)9-17(18(13)26)37-25(27)35/h11-15,17-22,24-25,28,30-32,35H,2-10H2,1H3,(H,33,34)/t11?,12?,13?,14?,15-,17+,18?,19-,20+,21-,22+,24-,25?,26+,27?/m1/s1",Active,"(2S,3S,4R,5R,6R)-3,4,5-trihydroxy-6-{[(2S,14S,16S)-18-hydroxy-2-(2-hydroxyacetyl)-14-methyl-17-oxapentacyclo[14.2.1.0^{1,5}.0^{6,15}.0^{9,14}]nonadecan-11-yl]oxy}oxane-2-carboxylic acid",,540.257062,C27H40O11,,,167918,C03033,HMDB10357
LMST05020001,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=4266391,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05020001,LMST05020001,5alpha-androstane-3alpha-ol-17-one sulfate,Sterol Lipids [ST],Steroid conjugates [ST05],Sulfates [ST0502],16814,ZMITXKRGXGRMKS-HLUDHZFRSA-N,"InChI=1S/C19H30O5S/c1-18-9-7-13(24-25(21,22)23)11-12(18)3-4-14-15-5-6-17(20)19(15,2)10-8-16(14)18/h12-16H,3-11H2,1-2H3,(H,21,22,23)/t12-,13+,14-,15-,16-,18-,19-/m0/s1",Active,3alpha-hydroxy-5alpha-androstan-17-one 3-sulfate,,370.181398,C19H30O5S,,4266391,159663,C04555,HMDB02759
LMST05020003,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=24702358,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05020003,LMST05020003,Taurolithocholate sulfate,Sterol Lipids [ST],Steroid conjugates [ST05],Sulfates [ST0502],17864,HSNPMXROZIQAQD-GBURMNQMSA-N,"InChI=1S/C26H45NO8S2/c1-17(4-9-24(28)27-14-15-36(29,30)31)21-7-8-22-20-6-5-18-16-19(35-37(32,33)34)10-12-25(18,2)23(20)11-13-26(21,22)3/h17-23H,4-16H2,1-3H3,(H,27,28)(H,29,30,31)(H,32,33,34)/t17-,18-,19-,20+,21-,22+,23+,25+,26-/m1/s1",Active,N-(3alpha-hydroxy-5beta-cholan-24-oyl)-taurine 3-sulfate,,563.258665,C26H45NO8S2,,24702358,440071,C03642,HMDB02580
LMST05020004,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=24702359,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST05020004,LMST05020004,5beta-Cyprinolsulfate,Sterol Lipids [ST],Steroid conjugates [ST05],Sulfates [ST0502],2149,KAOLEMQCYWHOJQ-YCCSZJEMSA-N,"InChI=1S/C27H48O8S/c1-16(5-4-6-17(14-28)15-35-36(32,33)34)20-7-8-21-25-22(13-24(31)27(20,21)3)26(2)10-9-19(29)11-18(26)12-23(25)30/h16-25,28-31H,4-15H2,1-3H3,(H,32,33,34)/t16?,17?,18?,19-,20?,21?,22?,23-,24+,25?,26?,27?/m1/s1",Active,"3alpha,7alpha,12alpha,26,27-pentahydroxy-5beta-cholestane 26-sulfate",,532.306993,C27H48O8S,,24702359,440691,C05468,HMDB06888
